Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What is your name?,My name is Sydney. How can I help you?
test,I don't have a response for that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=test'>test</a>
test,I don't have a response for that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=test'>test</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
test,There are some things I just don't know about yet.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=test'>test</a>
wer,I'm not an expert on that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=wer'>wer</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
test,There are some things I just don't know about yet.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=test'>test</a>
test,I'm not an expert on that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=test'>test</a>
What is your name?,My name is Sydney. How can I help you?
Are you ok?,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hi,Hello! How can I help you?
How are you?,My name is Sydney. I am a Python powered ChatBot.
How are you?,My name is Sydney. I am a Python powered ChatBot.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
How are you?,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Sorry>?,There are some things I just don't know about yet.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Sorry>?'>Sorry>?</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hey!,Hello! How can I help you?
Test,I'm not an expert on that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Test'>Test</a>
What?,Hey! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hey!,Hello! How can I help you?
What are you doing?,My name is Sydney. I am a Python powered ChatBot.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
dsf,I don't have a response for that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=dsf'>dsf</a>
sdf,I'm not an expert on that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=sdf'>sdf</a>
sdf,I'm not sure about that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=sdf'>sdf</a>
sdf,I don't have a response for that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=sdf'>sdf</a>
sdfs,I don't have a response for that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=sdfs'>sdfs</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What is the time?,"Today is Friday, 5/14/2021"
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hi!,Hello! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hi!,Hello! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What is the time?,"Today is Friday, 5/14/2021"
Really/,There are some things I just don't know about yet.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Really/'>Really/</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What time?,The time is now 11:10 PM EST
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
"Hi, how are you?",My name is Sydney. I am a Python powered ChatBot.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
"Hi, how are you?",Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What is the time?,"Today is Saturday, 5/15/2021"
time?,There are some things I just don't know about yet.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=time?'>time?</a>
what time is it?,The time is now 7:12 AM EST
Thank you!,I'm not an expert on that.<br><br>Here's what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Thank you!'>Thank you!</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What is time?,"Today is Monday, 5/17/2021"
What time is it?,The time is now 11:05 AM EST
How are you?,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What time is it?,The time is now 10:03 AM EST
What is your name?,My name is Sydney. How can I help you?
How are you?,My name is Sydney. I am a Python powered ChatBot.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What time is it?>,The time is now 11:02 AM EST
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hi,Hello! How can I help you?
What are you doing?,My name is Sydney. I am a Python powered ChatBot.
Twsat,I'm not sure about that.<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Twsat'>Twsat</a>
What do you want?,The time is now 4:14 PM EST
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
What day is it?,"Today is Wednesday, 5/19/2021"
What time is it?,The time is now 4:20 PM EST
What is your name?,My name is Sydney. How can I help you?
What is covid 19,I'm not an expert on that.<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=What is covid 19'>What is covid 19</a>
How old are you?,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hi,Hello! How can I help you?
how are you,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
what time is it,The time is now 9:52 PM EST
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
how are you,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hi
hey hello,Hi
Hello,Hi
Hello,Hi
Hello,Hi
hello,Hi
hello how are you,I am doing well.
hello how are you what are you doing,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello how are you what are you doing'>hello how are you what are you doing</a>
Hello,Hi
hello,Hi
how are you,I am doing well.
how can I help you,"Might be used in help desks, sales, entertainment and personal chatterbots."
Hello,Hi
hello hello,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello hello'>hello hello</a>
hello hello,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello hello'>hello hello</a>
hello,Hi
Hello,Hi
hello hello,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello hello'>hello hello</a>
Hello,Hi
hello hello hey,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello hello hey'>hello hello hey</a>
Hello,Hi
hello,Hi
play how are you,I am doing well.
what's the time,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's the time'>what's the time</a>
what is the time,Have you ever heard of software with shoes?
what's the date,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's the date'>what's the date</a>
today's date,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='https://www.google.com/search?q=today's date'>today's date</a>
what day is today,To make chat bots very easily.
Hello,Hi
Hello,Hi
Hello,Hi
Hello,Hi
hi hi hi,IDKresponse<br><br>Here'  s what I found on Google: <a target='_blank' href='+ link >hi hi hi</a>
Hello,Hi
hello,Hi
how are you,I am doing well.
Hello,Hi
hello,Hi
blah blah blah,IDKresponse<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=blah blah blah>blah blah blah</a>
Hello,Hi
blah blah blah,IDKresponse<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=blah blah blah>blah blah blah</a>
Hello,Hi
hello,Hi
Hello,Hi
hello,Hi
how are you,I am doing well.
blah blah blah,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=blah blah blah>blah blah blah</a>
Hello,Hi
how are you,I am doing well.
what's the time,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's the time>what's the time</a>
blah blah blah,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=blah blah blah>blah blah blah</a>
hello hello hello,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello hello hello>hello hello hello</a>
what's the weather,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's the weather>what's the weather</a>
can you another da Vinci,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=can you another da Vinci>can you another da Vinci</a>
Leonardo,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Leonardo>Leonardo</a>
Hello,Hi
Nothing,Or something
pavlova,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=pavlova>pavlova</a>
hello hello hello,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello hello hello>hello hello hello</a>
Hello,Hi
Louder,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Louder>Louder</a>
Hello,Hi
Nothing,Or something
hello hello hello,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=hello hello hello>hello hello hello</a>
what's the weather,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's the weather>what's the weather</a>
who is Mark Zuckerberg,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=who is Mark Zuckerberg>who is Mark Zuckerberg</a>
Hello,Hi
who is Mark Zuckerberg,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=who is Mark Zuckerberg'>who is Mark Zuckerberg</a>
Hello,Hi
what's the weather,Today is Sunday 12:57 am in Sydney NSW with temperature of 12°C and Partly cloudy sky
Hello,Hi
how are you,I am doing well.
what's the weather in Sydney,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's the weather in Sydney'>what's the weather in Sydney</a>
Hello,Hi
Hello,Hi
hello how are you,I am doing well.
Hello,Hi
who is Mark Zuckerberg,Sorry I dont know<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=who is Mark Zuckerberg'>who is Mark Zuckerberg</a>
Hello,Greetings!
hey,Hello! How can I help you?
how are you,I am doing well.
Mark Zuckerberg,I'm not sure about that.<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=Mark Zuckerberg'>Mark Zuckerberg</a>
what's the time,"Today is Monday, 5/24/2021"
what's the date,"Today is Monday, 5/24/2021"
Hello,Hi
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hello how are you,I am doing well.
Nothing,What did you want to ask?
Hello,Greetings!
hey how are you,I am doing well.
Hello,Greetings!
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
how are you,I am doing well.
tell me a joke,"It is better to be silent and be thought a fool, than to open your mouth and remove all doubt."
Hello,Hello
play how are you,play how are you
how are you,how are you
Hello,Greetings!
hey,Hello! How can I help you?
Nothing,Sorry?
Hello,Greetings!
who are you,Who? Who is but a form following the function of what
home,I don't have a response for that.<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=home'>home</a>
Hello,Greetings!
Hello,Hi
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hi
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Greetings!
Hello,Hi
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Greetings!
Hello,Hi
Hello,Hi
Hello,Hi
Hello,Greetings!
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hi
Hello,Hi
Hello,Hi
Hello,Greetings!
Hello,Greetings!
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hi
Hello,Greetings!
Hello,Greetings!
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hi
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Greetings!
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Nothing,Or something
hey how are you,I am doing well.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hey how are you,I am doing well.
Hello,Hi
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Greetings!
hey how are you,I am doing well.
Hello,Greetings!
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hey how are you,I am doing well.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
how are you,I am doing well.
hello,Greetings!
Hello,Hi
Hello,Hi
Hello,Greetings!
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hey how are you,I am doing well.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hey how are you,I am doing well.
Hello,Greetings!
who how are you,I am just an artificial intelligence.
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
hey how are you,I am doing well.
Hello,Greetings!
Hello,Hi
open calculator,I'm not an expert on that.<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=open calculator'>open calculator</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hi
Hello,Hi
Hello,Greetings!
Hello,Hi
Hello,Hi
Hello,Hi
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
blah blah blah,I'm not sure about that.<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=blah blah blah'>blah blah blah</a>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Nothing,What did you want to ask?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
calender,<div>Ok Done<script>window.open('https://www.rapidtables.com/tools/calendar.html');</script></div>
calender,<div>Ok Done<script>window.open('https://www.rapidtables.com/tools/calendar.html');</script></div>
Hello,Hello! My name is Sydney. I am an AI ChatBot! How can I help you?
open calculator,<div>Ok Done<script>window.open('https://meutshuk.github.io/calculator/');</script></div>
Hello,Greetings!
Hello,Greetings!
what's 2 + 4,2 + 4 = 6
what's 6 x 7,I'm not sure about that.<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's 6 x 7'>what's 6 x 7</a>
what's 6 / 2,6 / 2 = 3
what's 6 - 2,6 - 2 = 4
what's 6 x 6,I'm not an expert on that.<br><br>Here is what I found on Google: <a target='_blank' href='https://www.google.com/search?q=what's 6 x 6'>what's 6 x 6</a>
calculator,<div>Ok Done<script>window.open('https://meutshuk.github.io/calculator/');</script></div>
Hello,Greetings!
Hello,Greetings!
